calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water,General_category
208,11,1.5,142,307.00,75.0,10.00,0.00,5.245,0.642,0.227,0.080,108.00,32.00,0.00,0.00,0.00,0.00,8.94,0.167,0.00,193.00,2.04,2.04,2.6,382.00,0.186,2.92,39.00,0.108,490.00,397.00,52.7,1.31,24.62,1.489,1.473,2.520,0.264,3.674,1.181,0.725,0.00,1.134,2.001,2.260,0.729,0.961,0.870,1.004,1.079,0.276,0.831,1.268,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.45,1.528,3.869,5.148,142.00,0.00,3.38,0.00,0.00,59.61,animal food product
370,10,1.3,0.00,295.00,0.00,154.00,0.00,7.690,0.00,0.640,0.570,962.00,0.00,0.00,0.00,0.00,0.00,2.00,0.760,23.0,187.00,2.60,2.60,0.00,385.00,0.00,10.39,115.00,0.00,431.00,326.00,0.00,1.89,14.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.90,9.2,23.79,0.00,0.00,0.00,0.00,0.00,0.00,10.39,1.290,4.690,3.500,0.00,0.00,4.40,0.00,0.00,9.19,plant food product
316,12,2.3,42,585.00,0.00,75.00,57.00,2.382,0.359,0.310,0.303,241.00,0.00,0.00,0.00,0.00,0.00,0.16,0.093,0.3,0.00,0.00,0.00,0.00,259.00,0.059,2.61,23.00,0.186,177.00,145.00,13.4,0.61,7.10,0.345,0.319,0.466,0.127,1.628,0.239,0.182,0.00,0.304,0.655,0.304,0.156,0.350,0.637,0.378,0.261,0.077,0.271,0.364,44.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.30,2.311,3.012,6.162,42.00,0.00,3.40,0.00,0.00,33.00,food product by meal type
164,5.9,2.6,84,71.00,83.8,7.00,0.00,6.275,0.646,0.177,0.043,10.00,3.00,0.00,0.00,0.00,0.00,2.79,0.391,0.00,2.00,0.13,0.13,1.2,9.00,0.091,2.85,24.00,0.012,222.00,376.00,21.1,6.45,25.80,1.618,1.681,2.326,0.266,3.872,1.753,0.839,0.00,1.142,2.014,2.139,0.664,1.007,1.316,1.034,1.000,0.131,0.794,1.269,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.94,2.589,2.365,0.284,84.00,0.00,1.09,0.00,0.00,66.90,animal food product
99,6.3,1.8,11,299.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1150.00,58.00,0.00,690.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,1.750,1.270,1.900,11.00,0.00,1.00,0.00,0.00,82.10,animal food product
116,0.8,0.2,30,50.00,0.00,4.00,0.00,13.280,0.214,0.074,0.032,56.00,0.00,0.00,0.00,0.00,0.00,2.99,0.350,0.00,0.00,0.00,0.00,0.00,11.00,0.051,1.53,27.00,0.011,163.00,237.00,80.4,0.77,25.51,1.543,1.527,2.612,0.273,3.808,1.224,0.751,0.00,1.175,2.073,2.343,0.755,0.996,0.902,1.041,1.118,0.286,0.861,1.314,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.234,0.159,0.337,30.00,0.00,0.78,0.00,0.00,75.21,animal food product
128,3,0.8,42,50.00,0.00,2.00,0.00,5.799,0.124,0.044,0.008,19.00,6.00,0.00,0.00,0.00,0.00,1.17,0.217,0.00,0.00,0.00,0.00,0.00,14.00,0.039,0.97,33.00,0.019,217.00,237.00,65.7,0.48,23.62,1.428,1.413,2.419,0.253,3.526,1.134,0.695,0.00,1.088,1.920,2.169,0.699,0.922,0.835,0.964,1.035,0.265,0.797,1.217,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97,0.792,0.784,1.109,42.00,0.00,0.63,0.00,0.00,74.02,animal food product
44,0.7,0.2,3,376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,650.00,33.00,0.00,390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.221,0.223,0.112,3.00,0.00,1.20,0.00,0.00,88.60,plant food product
366,1.5,0.3,0.00,2.00,10.4,170.00,140.00,5.953,0.248,0.445,0.736,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.037,0.00,0.00,0.05,0.05,0.3,20.00,0.188,5.06,25.00,0.818,107.00,149.00,14.6,1.02,9.71,0.290,0.367,0.397,0.243,2.958,0.330,0.197,0.00,0.327,0.627,0.260,0.150,0.399,1.010,0.413,0.264,0.113,0.127,0.390,76.22,2.4,0.49,0.03,0.00,0.03,0.00,0.23,0.20,1.48,0.302,0.193,0.845,0.00,0.00,0.58,0.00,0.00,12.01,plant food product
401,5.5,0.6,0.00,454.00,13.4,667.00,648.00,17.800,0.00,1.250,1.223,2731.00,806.00,4.00,16.00,28.00,445.00,9.67,2.640,0.00,183.00,1.22,1.22,3.0,23.00,0.590,34.82,50.00,1.278,156.00,209.00,7.3,5.03,7.12,0.460,0.240,0.480,0.110,1.890,0.270,0.180,0.00,0.260,0.800,0.120,0.100,0.390,0.490,0.380,0.240,0.090,0.210,0.340,81.19,4.2,19.79,0.57,0.00,0.90,0.16,1.50,16.67,5.46,0.640,2.831,1.307,0.00,0.00,1.22,0.00,0.00,5.00,animal food product
28,0.2,0.00,0.00,1.00,13.5,23.00,0.00,0.383,0.049,0.090,0.035,419.00,21.00,55.00,224.00,0.00,508.00,0.00,0.060,4.1,0.00,0.04,0.04,38.1,42.00,0.059,0.66,19.00,0.288,29.00,159.00,0.4,0.24,1.49,0.068,0.060,0.208,0.014,0.153,0.053,0.028,0.00,0.054,0.091,0.072,0.018,0.054,0.055,0.081,0.065,0.016,0.034,0.073,6.45,3.0,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.044,0.008,0.083,0.00,0.00,0.47,0.00,0.00,91.42,food product by meal type
69,2,0.6,7,35.00,4.3,18.00,2.00,1.370,0.00,0.070,0.020,2496.00,138.00,536.00,1195.00,8.00,116.00,0.10,0.040,2.3,0.00,0.30,0.30,6.2,11.00,0.100,0.61,4.00,0.00,44.00,153.00,5.1,0.90,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.76,0.4,1.42,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.597,0.895,0.418,7.00,0.00,0.74,0.00,0.00,83.40,processed food product
16,0.2,0.00,0.00,240.00,3.8,10.00,0.00,1.082,0.023,0.031,0.051,1917.00,96.00,12.00,994.00,300.00,31.00,0.00,0.108,41.2,0.00,1.08,1.08,3.4,8.00,0.044,0.52,7.00,0.097,13.00,72.00,0.2,0.05,0.95,0.025,0.034,0.272,0.018,0.202,0.027,0.016,0.00,0.020,0.034,0.034,0.005,0.048,0.023,0.048,0.039,0.011,0.009,0.029,3.31,0.8,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.027,0.012,0.099,0.00,0.00,0.86,0.00,0.00,94.70,plant food product
132,0.3,0.00,0.00,0.00,8.0,9.00,0.00,0.000,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.020,0.00,0.00,0.09,0.09,0.00,9.00,0.024,0.40,5.00,0.00,9.00,69.00,1.7,0.06,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.42,2.5,37.81,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.016,0.042,0.151,0.00,0.00,0.18,0.00,0.00,45.80,animal food product
54,3.8,1,4,327.00,0.00,0.00,0.00,0.668,0.100,0.046,0.010,465.00,23.00,0.00,0.00,0.00,0.00,0.02,0.020,0.00,0.00,0.00,0.00,0.00,12.00,0.100,0.36,4.00,0.100,11.00,63.00,0.00,0.40,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.80,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,0.980,1.650,0.950,4.00,0.00,0.60,0.00,0.00,90.00,processed food product
63,3.5,1.4,0.00,23.00,8.2,11.00,11.00,0.660,0.00,0.059,0.052,194.00,58.00,0.00,0.00,0.00,0.00,0.19,0.040,7.9,40.00,0.87,0.87,5.2,69.00,0.050,1.18,7.00,0.00,54.00,79.00,1.8,0.79,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.11,0.00,6.11,0.00,0.00,0.00,0.00,0.00,0.00,3.50,1.443,1.292,0.651,0.00,0.00,0.40,0.00,0.00,88.35,plant food product
348,6.8,0.7,0.00,378.00,0.00,182.00,0.00,9.100,0.00,0.800,0.690,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.900,10.9,0.00,0.00,0.00,0.00,182.00,0.00,8.19,58.00,0.00,182.00,385.00,0.00,6.80,7.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.50,18.2,22.10,0.00,0.00,0.00,0.00,0.00,0.00,6.80,0.690,3.300,1.700,0.00,0.00,3.00,0.00,0.00,2.79,plant food product
487,23,6.9,0.00,414.00,49.1,55.00,33.00,3.413,0.644,0.528,0.357,473.00,142.00,0.00,0.00,0.00,9.00,0.25,0.320,0.3,0.00,6.89,6.89,11.7,57.00,0.339,1.44,102.00,1.157,272.00,390.00,10.0,1.77,9.14,0.404,0.784,0.977,0.158,2.122,0.488,0.239,0.00,0.358,0.698,0.397,0.131,0.471,0.525,0.447,0.312,0.106,0.277,0.429,61.14,2.9,33.14,0.00,0.00,0.00,0.00,0.00,0.00,22.86,6.857,9.083,5.141,0.00,0.00,2.76,0.00,0.00,3.70,food product by consumer group
470,18,13,1,314.00,0.00,72.00,0.00,2.100,0.00,0.200,0.340,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,72.00,219.00,0.00,0.20,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.30,1.9,39.20,0.00,0.00,0.00,0.00,0.00,0.00,17.80,12.900,1.500,2.800,1.00,0.00,0.00,0.00,0.00,2.00,food product by meal type
239,14,3.2,117,625.00,0.00,0.00,0.00,4.993,1.202,0.213,0.041,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.221,0.00,0.00,0.00,0.00,0.00,29.00,0.080,0.97,23.00,0.135,211.00,250.00,25.5,1.96,22.30,1.256,1.247,1.498,0.255,5.156,1.853,0.525,0.605,0.647,1.344,0.957,0.319,0.843,1.769,0.859,0.727,0.169,0.675,0.803,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.22,3.240,5.115,4.290,117.00,0.00,2.49,0.00,0.00,55.60,multi-component food product
21,0.1,0.00,0.00,1173.00,6.8,10.00,0.00,0.800,0.034,0.050,0.020,721.00,36.00,14.00,410.00,30.00,444.00,0.00,0.153,68.0,0.00,0.69,0.69,8.7,7.00,0.101,0.50,14.00,0.138,17.00,187.00,0.3,0.17,0.90,0.037,0.043,0.129,0.017,0.119,0.033,0.018,0.00,0.029,0.047,0.040,0.011,0.028,0.039,0.036,0.033,0.012,0.019,0.038,5.10,1.3,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.010,0.006,0.055,0.00,0.00,1.40,0.00,0.00,92.50,multi-component food product
717,81,15,0.00,751.00,12.4,1.00,0.00,0.023,0.00,0.037,0.010,3577.00,819.00,0.00,610.00,0.00,0.00,0.10,0.009,0.2,429.00,9.00,9.00,93.0,3.00,0.000,0.06,3.00,0.00,5.00,18.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.71,15.189,38.877,24.302,0.00,0.00,1.92,0.00,0.00,16.52,animal food product
189,1.2,0.6,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.51,2.5,4.94,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.617,0.00,0.00,6.00,0.00,1.12,0.00,0.00,53.20,animal food product
397,11,3.9,2,390.00,0.00,83.00,0.00,4.200,0.00,0.350,0.310,1042.00,313.00,0.00,0.00,0.00,0.00,0.00,0.400,0.00,0.00,0.00,0.00,0.00,208.00,0.00,3.80,7.00,0.00,45.00,48.00,0.00,0.30,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,2.7,23.90,0.00,0.00,0.00,0.00,0.00,0.00,11.30,3.900,2.400,4.000,2.00,0.00,0.00,0.00,0.00,12.80,food product by meal type
249,19,7.5,89,63.00,79.9,10.00,0.00,4.328,0.559,0.143,0.064,0.00,0.00,0.00,0.00,0.00,0.00,1.79,0.425,0.00,0.00,0.41,0.41,1.6,16.00,0.082,1.73,19.00,0.013,171.00,290.00,19.9,4.56,19.14,1.134,1.206,1.699,0.241,2.800,1.136,0.595,0.196,0.848,1.484,1.576,0.486,0.737,0.889,0.735,0.745,0.123,0.594,0.925,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57,7.492,7.950,0.706,89.00,0.00,0.87,0.00,0.00,61.78,animal food product
239,17,7,93,62.00,80.7,10.00,0.00,4.334,0.548,0.135,0.076,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.486,0.00,0.00,0.40,0.40,1.6,18.00,0.080,1.61,19.00,0.010,176.00,290.00,20.8,4.52,19.33,1.175,1.250,1.760,0.249,2.902,1.177,0.617,0.203,0.879,1.537,1.633,0.503,0.763,0.921,0.761,0.772,0.127,0.616,0.959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,7.016,7.444,0.661,93.00,0.00,0.85,0.00,0.00,62.88,animal food product
166,0.4,0.1,0.00,25.00,6.5,1.00,0.00,0.135,0.223,0.054,0.011,0.00,0.00,0.00,0.00,0.00,57.00,0.00,0.116,2.1,0.00,0.04,0.04,0.00,20.00,0.050,0.91,17.00,0.225,25.00,448.00,0.4,0.13,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.4,38.83,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.060,0.015,0.108,0.00,0.00,1.12,0.00,0.00,57.00,food product analog
884,100,18,0.00,0.00,0.2,0.00,0.00,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.00,0.00,8.10,8.10,24.7,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,18.358,38.870,38.009,0.00,0.00,0.00,0.00,0.00,0.00,processed food product
199,10,3.7,76,67.00,91.5,0.00,0.00,7.435,1.448,0.269,0.600,8.00,2.00,0.00,0.00,0.00,0.00,0.84,0.478,0.00,22.00,0.22,0.22,0.00,12.00,0.079,0.89,23.00,0.015,268.00,439.00,43.7,2.41,26.48,1.517,1.706,2.477,0.299,4.045,1.197,1.077,0.092,1.254,2.179,2.355,0.726,1.100,1.071,1.106,1.164,0.315,1.049,1.339,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.32,3.706,4.458,1.611,76.00,0.00,1.20,0.00,0.00,62.69,plant food product
92,3.1,1.6,10,38.00,13.4,7.00,0.00,0.119,0.333,0.120,0.048,82.00,22.00,0.00,7.00,1.00,13.00,0.29,0.036,3.6,2.00,0.09,0.09,0.9,98.00,0.031,4.18,15.00,0.064,86.00,143.00,2.4,0.54,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.6,11.46,0.00,0.00,0.00,0.00,0.00,0.00,3.08,1.582,0.740,0.405,10.00,0.00,0.65,0.00,0.00,80.21,plant food product
147,2.3,0.5,10,317.00,28.4,66.00,50.00,4.617,0.425,0.227,0.270,47.00,2.00,0.00,28.00,0.00,72.00,0.12,0.176,1.2,1.00,0.28,0.28,4.7,169.00,0.075,1.84,23.00,0.297,122.00,253.00,17.0,0.66,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.42,1.3,3.09,1.28,0.00,1.18,0.00,0.63,0.00,2.31,0.476,0.521,1.037,10.00,0.00,1.82,0.00,0.00,64.33,processed food product
366,5.9,1.9,0.00,379.00,0.00,80.00,0.00,4.000,0.00,0.340,0.300,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.400,0.00,0.00,0.00,0.00,0.00,200.00,0.00,3.60,0.00,0.00,0.00,133.00,0.00,0.00,4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.70,5.5,30.50,0.00,0.00,0.00,0.00,0.00,0.00,5.90,1.900,1.200,2.100,0.00,0.00,0.00,0.00,0.00,12.75,food product component
160,8.3,3.6,66,70.00,70.8,3.00,0.00,4.803,0.720,0.167,0.070,6.00,2.00,0.00,0.00,0.00,0.00,3.10,0.346,0.00,4.00,0.17,0.17,1.5,15.00,0.074,2.27,22.00,0.010,201.00,371.00,22.9,8.41,21.31,1.232,1.433,1.962,0.227,3.470,0.949,0.703,0.108,0.933,1.764,1.917,0.621,0.831,0.877,0.837,0.965,0.244,0.756,0.986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.29,3.605,4.088,0.359,66.00,0.00,0.92,0.00,0.00,69.48,animal food product
143,6.5,2.8,69,73.00,76.1,3.00,0.00,4.870,0.740,0.170,0.080,7.00,2.00,0.00,0.00,0.00,0.00,3.00,0.446,0.00,4.00,0.15,0.15,1.5,15.00,0.070,2.33,23.00,0.011,209.00,388.00,22.8,8.54,21.28,1.230,1.431,1.959,0.226,3.465,0.948,0.702,0.107,0.932,1.761,1.914,0.620,0.829,0.876,0.836,0.963,0.244,0.754,0.984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.47,2.759,3.143,0.392,69.00,0.00,0.98,0.00,0.00,71.41,animal food product
495,23,8,9,321.00,20.9,28.00,0.00,2.789,0.529,0.113,0.117,49.00,14.00,0.00,0.00,0.00,0.00,0.18,0.061,0.00,0.00,2.56,2.56,1.8,36.00,0.322,0.64,60.00,0.727,156.00,257.00,3.7,1.45,8.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.90,3.6,53.57,0.00,0.00,0.00,0.00,0.00,0.00,23.21,8.036,8.104,4.241,9.00,0.00,2.30,6.00,60.00,1.66,food product by meal type
884,100,18,0.00,0.00,0.2,0.00,0.00,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.00,0.00,8.10,8.10,24.7,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,18.101,40.262,36.847,0.00,0.00,0.00,0.00,0.00,0.00,plant food product
533,60,12,1,785.00,10.2,1.00,0.00,0.016,0.00,0.026,0.007,3577.00,819.00,0.00,610.00,0.00,0.00,10.80,3.750,0.1,429.00,21.12,21.12,101.3,21.00,0.000,0.00,2.00,0.00,16.00,30.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.81,12.086,19.347,26.477,1.00,0.00,1.59,0.00,0.00,37.58,food product analog
254,17,5.9,83,76.00,83.0,0.00,0.00,6.705,1.331,0.379,0.482,12.00,4.00,0.00,0.00,0.00,0.00,0.79,0.436,0.00,35.00,0.22,0.22,0.00,31.00,0.094,0.81,19.00,0.016,194.00,318.00,38.7,3.21,24.29,1.391,1.565,2.272,0.274,3.711,1.098,0.988,0.085,1.150,1.999,2.160,0.666,1.009,0.982,1.014,1.068,0.289,0.962,1.229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.71,5.900,6.684,2.465,83.00,0.00,1.10,0.00,0.00,58.74,plant food product
103,0.3,0.1,0.00,69.00,36.3,21.00,0.00,1.069,0.163,0.061,0.074,190.00,10.00,0.00,114.00,0.00,0.00,0.00,0.122,12.8,0.00,0.29,0.29,5.1,30.00,0.170,1.82,42.00,0.648,97.00,304.00,0.6,0.74,6.07,0.230,0.406,0.652,0.074,0.782,0.243,0.206,0.00,0.390,0.477,0.401,0.060,0.299,0.090,0.379,0.257,0.080,0.195,0.379,19.32,5.3,1.34,0.21,0.00,0.00,0.00,0.00,1.13,0.34,0.077,0.020,0.163,0.00,0.00,1.30,0.00,0.00,72.98,plant food product
76,1.9,1.2,8,66.00,17.1,2.00,0.00,0.164,0.539,0.183,0.045,227.00,64.00,0.00,11.00,0.00,0.00,0.33,0.024,0.00,49.00,0.04,0.04,0.2,109.00,0.075,0.24,14.00,0.062,102.00,169.00,3.4,0.39,2.99,0.101,0.085,0.256,0.018,0.673,0.059,0.090,0.00,0.155,0.283,0.250,0.078,0.155,0.295,0.180,0.128,0.038,0.151,0.196,12.13,0.7,9.55,0.41,0.00,0.53,3.83,0.00,4.79,1.90,1.177,0.455,0.089,8.00,0.00,0.81,1.00,22.00,82.17,animal food product
65,0.4,0.1,0.00,223.00,2.4,27.00,14.00,0.762,0.041,0.058,0.103,0.00,0.00,0.00,0.00,0.00,197.00,0.00,0.035,0.00,0.00,0.02,0.02,0.00,1.00,0.000,0.57,5.00,0.037,14.00,22.00,2.7,0.14,1.23,0.107,0.071,0.099,0.026,0.268,0.059,0.044,0.00,0.051,0.175,0.040,0.030,0.070,0.125,0.068,0.054,0.010,0.058,0.072,13.86,0.7,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.060,0.062,0.130,0.00,0.00,0.15,0.00,0.00,84.36,plant food product
98,3.5,1.8,14,41.00,14.2,8.00,0.00,0.119,0.354,0.129,0.047,86.00,24.00,0.00,5.00,0.00,6.00,0.32,0.034,1.4,3.00,0.07,0.07,0.3,107.00,0.023,0.15,15.00,0.101,95.00,149.00,2.8,0.59,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.22,0.3,11.46,0.00,0.00,0.00,0.00,0.00,0.00,3.53,1.840,0.916,0.367,14.00,0.00,0.69,0.00,0.00,79.16,plant food product
66,3.6,1.2,0.00,29.00,8.0,10.00,10.00,0.887,0.493,0.059,0.039,197.00,59.00,0.00,0.00,0.00,0.00,0.30,0.039,5.9,39.00,1.32,1.32,7.2,69.00,0.049,1.18,5.00,0.016,49.00,71.00,1.4,0.49,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.70,0.00,6.70,0.00,0.00,0.00,0.00,0.00,0.00,3.59,1.166,1.371,0.838,0.00,0.00,0.66,0.00,0.00,87.54,plant food product
179,12,4,58,990.00,72.4,1.00,0.00,3.822,0.441,0.186,0.273,34.00,10.00,0.00,0.00,0.00,0.00,0.53,0.236,0.00,0.00,0.28,0.28,0.00,9.00,0.113,0.64,17.00,0.022,205.00,213.00,36.0,1.56,16.09,0.951,1.025,1.400,0.181,2.289,0.872,0.701,0.123,0.720,1.278,1.342,0.380,0.639,0.699,0.627,0.712,0.148,0.515,0.810,1.35,0.00,0.88,0.15,0.00,0.51,0.00,0.00,0.22,12.13,3.984,5.475,1.592,58.00,0.00,2.93,0.00,0.00,67.50,plant food product
130,3.3,1,63,809.00,97.3,3.00,0.00,5.280,0.516,0.246,0.235,33.00,10.00,0.00,0.00,0.00,0.00,0.37,0.393,0.00,0.00,0.26,0.26,0.00,7.00,0.117,1.10,20.00,0.022,250.00,299.00,52.3,2.79,25.11,1.479,1.606,2.190,0.282,3.593,1.311,1.094,0.163,1.133,2.011,2.121,0.601,1.004,1.078,0.983,1.123,0.236,0.815,1.270,0.30,0.00,0.30,0.14,0.00,0.11,0.00,0.00,0.05,3.33,1.048,1.595,0.402,63.00,0.00,2.63,0.00,0.00,70.50,multi-component food product
123,2.9,0.7,63,861.00,125.3,1.00,0.00,6.590,0.413,0.251,0.240,39.00,12.00,0.00,0.00,0.00,0.00,0.60,0.352,0.00,0.00,0.20,0.20,0.00,9.00,0.097,1.10,20.00,0.022,258.00,300.00,46.5,2.30,24.34,1.434,1.558,2.123,0.273,3.484,1.271,1.060,0.158,1.099,1.950,2.057,0.582,0.974,1.045,0.953,1.089,0.228,0.790,1.232,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.87,0.726,0.884,0.378,63.00,0.00,2.80,0.00,0.00,70.29,multi-component food product
